Lng,Lat,City,Address
-96.8362,46.8616, USA-Fargo, Fargo-32nd & 25th 2511 Kirsten Lane South Fargo
-105.06928,38.99445, USA-Woodland Park, Woodland Park 320 W Midland Ave Woodland Park
-112.48213,34.55943, USA-Prescott, Safeway-Prescott #245 1044 Willow Creek Road Prescott
-88.16985,41.80196, USA-Warrenville, West Dundee-Rte. 31 Rte 31 & Rte 72 203 N. 8th Street West Dundee
-122.10306,37.99394, USA-Martinez, Albertsons-Martinez #7021 1145 Arnold Dr. Martinez
-91.07337,30.37003, USA-Baton Rouge, I-20 & Airline 1979 Airline Drive Bossier City
-118.02316,34.10844, USA-Arcadia, Albertsons-Arcadia #6561 298 E Live Oak Ave Arcadia
-117.76013,33.71373, USA-Irvine, Vons-Irvine #2166 4800 Irvine Blvd. Irvine
-80.68364,28.07896, USA-West Melbourne, Hwy 192 & McClain St 1675 W. New Haven West Melbourne
-115.54514,32.76677, USA-El Centro, El Centro 599 E. Danenberg Drive El Centro
-76.46124,37.07985, USA-Newport News, Oyster Point Shoppes 340 Oyster Point Road Newport News
-121.97592,38.34882, USA-Vacaville, Peabody & Hume-Vacaville 210 Peabody Road Vacaville
-91.14059,30.42081, USA-Baton Rouge, Airline & Highland 19970 Highland Road Baton Rouge
-77.60665,43.08728, USA-Henrietta, Target Hicksville T-1855 358 Broadway Mall Hicksville
-88.05151,42.16294, USA-Kildeer, Lake Bluff 203  Waukegan Rd. Lake Bluff
-120.6807,35.61493, USA-Paso Robles, Albertsons-Paso Robles #6314 189 Niblick Rd Paso Robles
-98.53587,33.86555, USA-Wichita Falls, Kroger-Willis #741 908 West Montgomery Willis
-118.42719,34.02585, USA-Los Angeles, Vons-Los Angeles #2077 3118 S Sepulveda Blvd Los Angeles
-93.26677,36.64009, USA-Branson, Target Cape Girardeau T-992 202 Siemens Dr Cape Girardeau
-81.70435,35.08038, USA-Gaffney, Augusta St & Faris Rd 2111 Augusta St Greenville
-122.3098,47.6517, USA-Seattle, QFC-West Wood Village #825 2500 SW Barton Seattle
-106.57914,35.17386, USA-Albuquerque, U of NM-Bookstore Albuquerque
-93.29227,44.82645, USA-Bloomington, Southtown 7805 Southtown Center Bloomington
-86.32368,40.7573, USA-Logansport, SR 37 & Burton 2198 Burton Lane Martinsville
-75.24218,40.23635, USA-North Wales, Drexel University-Pearlstein Buil Market Street (between 32nd & 33rd Stree Philadelphia
-117.00231,32.79961, USA-El Cajon, Fletcher Hills 2740 Fletcher Parkway El Cajon
-73.98662,40.81257, USA-Edgewater, Edison 1-11 Lincoln Highway Edison
-81.9747,28.0148, USA-Lakeland, Harden Rd & Polk County Blvd 1314 Town Center Rd S-102 Lakeland
-84.3388,33.9222, USA-Atlanta, Perimeter Mall 4400 Ashford Dunwoody Road Atlanta
-89.6464,39.80034, USA-Springfield, Springfield-Clear Lake & Dirkson 3200 E. Clear Lake Springfield
-93.24351,44.85486, USA-Bloomington, Target Brooklyn Park T-693 7535 W Broadway Ave Brooklyn Park
-120.84187,35.36726, USA-Morrow Bay, Albertsons-Morro Bay #6345 730 Quintana Morrow Bay
-87.91521,42.15379, USA-Wheeling, Edens Plaza 3232 LAKE AVE.  Wilmette
-118.11427,33.77554, USA-Long Beach, CSU long beach/long beach Library 6049 East Seventh Street Long Beach
-90.57712,41.56019, USA-Davenport, Davenport-NorthPark Mall 320 W. Kimberly Road Davenport
-87.67062,41.94242, USA-Chicago, Lincoln Park-Fullerton & Racine 1245 W. Fullerton Ave. Chicago
-81.7579,41.4373, USA-Cleveland, Cleveland Clinic 9500 Euclid Ave Cleveland
-74.9623,40.0118, USA-Riverside, Rockaway Townsquare Mall 301 Mt. Hope Avenue Rockaway
-76.81462,39.25163, USA-Ellicott City, Route 40-Ellicott City 9251 Baltimore National Pike Ellicott City
-75.28663,40.09418, USA-Conshohocken, Freedom Road 1302 FREEDOM RD Cranberry Township
-97.54992,35.60859, USA-Oklahoma City, Super Target Quail Springs ST-1397 13924 N Pennsylvania Ave Quail Springs
-121.03128,37.66905, USA-Modesto, Briggsmore & Prescott-Modesto 2045 West Briggsmore Modesto
-86.53169,39.14371, USA-Bloomington, Hwy 67 & Heartland 8310 Windfall Ln. Camby
-122.35715,47.15562, USA-Puyallup, Fred Meyer-Puyallup #424 17404 Meridian E Puyallup
-122.34978,47.64972, USA-Seattle, Fourth & Blanchard 2101 Fourth Avenue Seattle
-118.50277,34.23395, USA-Northridge, Target Northridge T-2020 8999 Balboa Ave Northridge
-87.63925,41.86853, USA-Chicago, Target Chicago Near North T-942 2656 N Elston Ave Chicago
-76.96589,38.86031, USA-Washington, Safeway-Wash DC #1445 2845 Alabama Ave SE Washington
-82.80116,27.96563, USA-Clearwater, 433 Cleveland Street 433 Cleveland Street Clearwater
-84.25498,30.43467, USA-Tallahassee, Palm-Governor's Square 1500 APALACHEE PKWY Tallahassee
-84.2832,34.106, USA-Alpharetta, Mansell Point 1605 Mansell Place Rd Alpharetta
-86.52332,39.16836, USA-Bloomington, Kroger-Bloomington #928 1175 S College Mall Rd Bloomington
-80.39787,25.65663, USA-Miami, SW 120th St & SW 127th Ave 12512 SW 120th St Miami
-121.80092,38.67757, USA-Woodland, West Main & Hwy 16-Woodland 361 West Main Street Woodland
-94.60817,38.90885, USA-Leawood, Dillon Food Store-Manhattan #15 130 Sarber Lane Manhattan
-87.73054,41.50612, USA-Matteson, McHenry-Rte 31 & Blake 2210 Richmond Rd. McHenry
-74.7666,40.29629, USA-Pennington, Stop & Shop-Phillipsburg #816 1278 US Hwy 22 Phillipsburg
-121.843,36.62004, USA-Sand City, Target Sand City T-1062 2040 California Ave Sand City
-81.0793,29.182, USA-Daytona Beach, Target Daytona Beach T-688 2380 W International Speedway Daytona Beach
-82.39167,27.0498, USA-Venice, Target Venice T-813 4271 S Tamiami Trail Venice
-76.22557,43.13691, USA-Liverpool, Long Beach 101 West Park Avenue Long Beach
-71.0897,42.35128, USA-Boston, One Charles Street 1 Charles Street Boston
-77.1182,38.85034, USA-Falls Church, Giant-Fredericksburg #793 3501 Plank Rd. Fredericksburg
-79.96278,36.03466, USA-High Point, Harris Teeter-Holly Springs #118 5277 Sunset Lake Rd Holly Springs
-73.9701,40.7596, USA-New York, 57th btwn 8th & 9th 322 West 57th Street New York
-110.80556,32.22076, USA-Tucson, Safeway-Tucson #234 8740 E Broadway Tucson
-79.75496,39.90684, USA-Uniontown, Upper Southampton 707 Street Road Upper Southampton Township
-124.10096,40.94024, USA-McKinleyville, Central & Heartwood-McKinleyville 1924 Central Ave. McKinleyville
-83.05842,42.34821, USA-Detroit, Meijers-East Lansing #52 1350 W Lake Lansing Rd East Lansing
-83.46943,42.36981, USA-Plymouth, Telegraph @ Cathedral--Redfor 9052 Telegraph Road Redford
-118.19798,33.94335, USA-Southgate, Southgate (UCO) 4181 Tweedy Blvd Southgate
-119.21462,34.1759, USA-Port Hueneme, Mandalay Village 587 W. Channel Islands Blvd. Port Hueneme
-111.80566,33.32092, USA-Gilbert, Albertsons 3717 W Ray Road Gilbert
-70.88479,42.58541, USA-Beverly, 125 Summer St. 125 Summer Street Boston
-119.70768,39.56545, USA-Sparks, Horizon Casino Lake Tahoe-Lobby 50 Highway 50 Stateline
-96.66481,33.16764, USA-McKinney, US 380 & US 75 1787 N Central Expwy McKinney
-104.87258,39.56273, USA-Littleton, Park Meadows 8405 Park Meadows Center Drive Littleton
-73.7854,43.08157, USA-Saratoga Springs, Downtown Scarsdale 51 East Parkway Scarsdale
-118.40247,34.07038, USA-Beverly Hills, Beverly Drive 428 North Beverly Drive Beverly Hills
-73.98505,40.74773, USA-New York, 35th and 8th 494 Eighth Ave. New York
-122.12964,47.67429, USA-Redmond, Overlake Village 15000 NE 24th Street Redmond
-75.56607,39.90373, USA-Westchester, Franklin Park 100 VIP Drive Wexford
-112.03059,33.50927, USA-Phoenix, 24th St. & Camelback
-71.00471,42.416, USA-Revere, Saugus 723 Broadway Saugus
-96.68316,32.93121, USA-Richardson, Beltline & Coit 404 Dal Rich Village Shopping Center Richardson
-85.75841,38.31604, USA-Clarksville, National & 17th 1585 N. National Rd Columbus
-120.84901,37.47801, USA-Turlock, Lander & Linwood-Turlock 1611 Lander Avenue Turlock
-105.037,39.77672, USA-Denver, Safeway-Denver #244 3800 W 44th Ave Denver
-70.94468,42.54524, USA-Peabody, Space W 133 Peabody
-118.24911,33.98205, USA-Los Angeles, Huntington Park 1437 E. Gage Avenue Los Angeles
-96.79923,32.77985, USA-Dallas, Randalls-Dallas #3608 7700 W Northwest Hwy Dallas
-116.90164,33.92557, USA-Banning, Banning 2270 West Ramsey Street Banning
-83.19063,42.5178, USA-Royal Oak, Royal Oak MI 300 S Main St Royal Oak
-122.40141,37.79491, USA-San Francisco, 505 Sansome Street 505 Sansome Street San Francisco
-122.3997,37.7932, USA-San Francisco, California & Battery-SF 295 California Street San Francisco
-104.82345,38.83382, USA-Colorado Springs, 7 S.Tejon @ Pikes Peak 7 South Tejon Colorado Springs
-72.8717,41.35487, USA-North Haven, Target North Haven T-1916 200 Universal Drive N North Haven
-96.91516,33.01911, USA-Carrollton, I 35E & Sandy Lake 1725 Sandy Lake Rd Carrollton
-97.4903,25.9223, USA-Brownsville, Target Brownsville T-763 2940 Boca Chica Brownsville
-122.36219,47.70154, USA-Seattle, Key Tower 700 5th Ave Seattle
-120.44726,34.86513, USA-Santa Maria, Santa Maria 1419 S. Broadway Street Santa Maria
-83.58541,41.70573, USA-Toledo, U of Toledo-Student Union Bldg 2801 W Bancroft Ave Toledo
-111.88049,33.58247, USA-Scottsdale, Scottsdale 9301 E. Shea Blvd. Scottsdale
-118.21835,34.20531, USA-La Canada, Verdugo & 2 Freeway 1929 Verdugo La Canada
-82.43787,28.18611, USA-Land O' Lakes, SR 54 & Collier Pkwy 2021 Collier Pkwy Land O' Lakes
-83.16902,42.59801, USA-Troy, 23 Mile Rd & M-53 12129 23 Mile Rd Utica
-80.26859,26.1465, USA-Plantation, Sunrise Jacaranda Square 1891 North Pine Island Road Plantation
-86.04898,35.45684, USA-Manchester, Baptist Memorial Hospital Main Entr 6019 Walnut Grove Rd Memphis
-75.16494,39.94621, USA-Philadelphia, Center Square 1500 Market Street Philadelphia
-117.06117,33.13311, USA-Escondido, Albertsons-Escondido #6713 1509 E Valley Parkway Escondido
-95.60615,29.92104, USA-Houston, Texas Med Ctr Park Garage Food Crt 6550 Bertner Ave Houston
-117.941,33.78867, USA-Garden Grove, Garden Grove 11001 Chapman Avenue Garden Grove
-71.1852,42.3591, USA-Newton, Newton Upper Falls 244 Needham Street Newton
-157.82817,21.28225, USA-Honolulu, Ohana Waikiki West 2330 Kuhio Avenue Honolulu
-77.13696,38.77323, USA-Kingstowne, Super Target-Leesburg ST-1874 1200 Edwards Ferry Road Leesburg
-93.33271,44.9485, USA-St. Louis Park, Target St Paul/Oakdale T-2135 7900 32nd Street N St. Paul
-76.1622,36.9144, USA-Norfolk, Norfolk Naval Station-Navy Exchan NS Norfolk-Navy Exchange
-72.59818,41.27933, USA-Madison, Madison-CT 613 Boston Post Road Madison
-88.12661,30.67369, USA-Mobile, Palm- Bel Air Mall 3494 BEL AIR MALL Mobile
-118.91138,34.18807, USA-Newbury Park, Ventu Park & Hillcrest 587 N. Ventu Park Rd Newbury Park
-95.52185,29.7838, USA-Houston, Fannin & Preston 1018 Preston Houston
-121.96008,37.38612, USA-Santa Clara, Montague & Thomas-Santa Clara 3700 Thomas Road Santa Clara
-105.10956,40.15228, USA-Longmont, Safeway-Longmont #1116 1050 Ken Pratt Blvd Longmont
-122.68621,45.47108, USA-Portland, Essex House 1300 SW Third Avenue Portland
-122.48877,47.27111, USA-Tacoma, Lincoln Plaza 2505 S. 38th Street Tacoma
-86.31889,40.0265, USA-Whitestown, I-35 & I-335 2916 Eaglecrest Drive Emporia
-122.8176,38.3919, USA-Sebastopol, Gravenstein Hwy & Redwood-Sebasto 962 Gravenstein Hwy S Sebastopol
-122.19168,37.88407, USA-Orinda, Safeway-Orinda #967 2 Camino Sobrante Orinda
-81.4385,41.50078, USA-Lyndhurst, Kroger-Maineville #408 5705 South State Route 48 Maineville
-121.9004,36.9765, USA-Aptos, Soquel & Trout Gulch-Aptos 105 B Post Office Drive Aptos
-83.21386,42.54649, USA-Birmingham, Maple & Lahser 3584 W. Maple Road Bloomfield Hills
-120.66132,47.59633, USA-Leavenworth, Fred Meyer-Longview #185 3184 Ocean Beach Hwy Longview
-73.7954,40.94609, USA-New Rochelle, 1600 Broadway 1602 Broadway New York
-81.5272,30.2656, USA-Jacksonville, St. John's Town Center North-Jack 4413 Town Center Pkwy Jacksonville
-88.10185,41.9021, USA-Carol Stream, Champaign-Prospect 2702 North Prospect Champaign
-87.85428,41.65453, USA-Palos Park, Downtown Parkridge 15 S. PROSPECT AVE. Park Ridge
-117.13136,32.74858, USA-San Diego, San Diego (UCO) 2899 University Avenue San Diego
-111.8601,33.26182, USA-Chandler, Queen Creek & Alma School
-111.87643,33.33596, USA-Chandler, Dobson & Warner
-96.7711,33.05791, USA-Plano, Hwy 181 & Wildcat 1304 Wildcat Drive Portland
-76.06714,36.82019, USA-Virginia Beach, Little Neck 3504 Virginia Beach Blvd Virginia Beach
-86.22035,43.0653, USA-Grand Haven, D & W Foods-Grand Rapids #538 2181 Wealthy SE Grand Rapids
-118.02843,33.79032, USA-Garden Grove, Vons-Garden Grove #2041 11861 Valley View St Garden Grove
-117.47,33.89583, USA-Riverside, Riverside 3312 La Sierra Ave. Riverside
-74.07178,40.94626, USA-Paramus, John Fenwick Travel Plaza Milepost 5.4 NB
-122.63337,45.42265, USA-Milwaukie, Fred Meyer-Newberg #220 3300 Portland Road Suite 100 Newberg
-91.51036,44.79279, USA-Eau Claire, Fitchburg 2981 Triverton Pike Dr. Fitchburg
-111.84226,40.67428, USA-Holladay, King & Main
-83.00078,39.94879, USA-Columbus, Limited Brands Headquarters 3 Limited Pkwy Columbus
-83.04405,39.99382, USA-Columbus, Kroger-Columbus #819 199 Graceland Blvd Columbus
-73.9823,40.77096, USA-New York, Herald Square- Macy's 151 W. 34th Street New York
-122.68314,45.61324, USA-Portland, NW 23rd Relocation 605 NW 23rd Portland
-124.05215,44.65194, USA-Newport, Safeway-North Bend #1557 1735 Virginia Ave North Bend
-73.98222,40.75751, USA-New York, 1345 Ave. of the Americas Acquisiti 1345 6th Ave New York
-87.90552,43.04811, USA-Milwaukee, Red Arrow-Water & State 920 North Water Street Milwaukee
-87.96789,43.01576, USA-West Milwaukee, Wisconsin Dells-SWC Hwy 12/Hwy 13 320 Highway 13 Wisconsin Dells
-82.32473,27.93787, USA-Brandon, Target Brandon T-812 187 Brandon Town Center Dr Brandon
-121.91487,47.64684, USA-Carnation, Centralia Mrkt Sq. 1161 Harrison Ave. Centralia
-93.97735,29.96426, USA-Port Arthur, Super Target Richardson ST-1430 630 S Plano Rd Richardson
-87.62594,41.87819, USA-Chicago, 670 N. Michigan 670 N. Michigan Avenue Chicago
-74.13248,40.61251, USA-Staten Island, Queens Blvd
-121.85351,37.27458, USA-San Jose, Albertsons-San Jose #7154 565 W Capitol Expy San Jose
-95.85671,36.06085, USA-Tulsa, 111th & Memorial 11073 S. Memorial Drive Tulsa
-121.8613,37.25052, USA-San Jose, Target San Jose Oakridge T-1927 879 Blossomhill Rd San Jose
-83.07437,40.05669, USA-Upper Arlington, Niles
-116.9467,33.92289, USA-Banning, Albertsons-Banning #6512 300 S Highland Springs Ave #7 Banning
-121.2895,38.8942, USA-Lincoln, Target Lincoln T-2214 950 Groveland Ln Lincoln
-115.49891,32.679, USA-Calexico, Calexico 1113 Imperial West Calexico
-76.61214,39.28621, USA-Baltimore, Pikesville 1433 Reisterstown Road Baltimore
-111.92867,33.3785, USA-Tempe, Rural & Baseline-Tempe 5158 South Rural Road Tempe
-71.15317,42.28726, USA-West Roxbury, Westfield
-77.4234,42.9922, USA-Victor, Target Webster T-2038 1050 Ridge Road Webster
-121.07316,37.70001, USA-Modesto, Highway 99 & Pelandale-Modesto 3801 Pelandale Ave Modesto
-122.67937,45.51543, USA-Portland, Pioneer Place I & II 700 SW 5th Portland
-122.33474,47.60985, USA-Seattle, Aurora Village 1295 North 205th Seattle
-118.23916,34.04856, USA-Los Angeles, Los Angeles 138 S. Central Avenue Los Angeles
-77.032,38.9025, USA-Washington, Hamilton Crowne Plaza Washington
-74.90744,40.18059, USA-Langhorne, PA Lawn Travel plaza Exit 266
-83.1172,40.0455, USA-Hilliard, Hudson 89 South Main Street Hudson
-122.29632,47.42266, USA-Des Moines, Redondo 27027 Pacific Hwy South Des Moines
-96.2738,32.6979, USA-Terrell, Kroger-The Woodlands #365 6700 Woodlands Pkwy The Woodlands
-94.16858,30.11454, USA-Beaumont, Hwy 183 & Central Dr 2104 Airport Freeway Bedford
-122.78338,45.4511, USA-Tigard, Safeway-Tillamook #2723 210 Ivy Ave Tillamook
-110.91375,32.22158, USA-Tucson, Target Tucson El Con Mall T-1439 3699 E. Broadway Blvd Tucson
-104.92526,40.47964, USA-Windsor, King Soopers-Windsor #104 1520 Main Street Windsor
-106.30116,35.88161, USA-Los Alamos, Southern & Unser
-77.45004,37.83695, USA-Doswell, Dumfries 4380 Fortuna Center Plaza Dumfries
-115.04933,36.23642, USA-Nellis AFB, Lake Mead & McDaniel
-71.08404,42.34911, USA-Boston, 441 Stuart Street 441 Stuart Street Boston
-82.72928,35.24061, USA-Brevard, Target Burlington T-2037 1475 University Drive Burlington
-88.37719,43.05006, USA-Delafield, Delevan-I-43 & Hwy 50 1741 E. Geneva St. Delevan
-75.12304,40.16004, USA-Upper Moreland, ACME-Warminster #7705 808 East Street Road Warminster
-87.6338,41.87942, USA-Chicago, 311 S. Wacker 311 S. Wacker Dr. Chicago
-117.1338,32.71798, USA-San Diego, San Diego (UCO) 1206 28th Street San Diego
-121.12339,38.6907, USA-Folsom, E. Natoma & Blue Ravine-Folsom 25055 Blue Ravine Folsom
-122.02013,38.24551, USA-Suisun City, Sunset & Merganser-Suisun City 193 Sunset Ave Suisun City
-111.8742,33.62031, USA-Scottsdale, Safeway-Scottsdale #1549 14696 N Frank Lloyd Wright Blvd Scottsdale
-80.1296,25.78653, USA-South Beach, Il Villagio 1455 Ocean Drive South Beach
-105.05292,39.66036, USA-Denver, King Soopers-Denver #19 3100 S Sheridan Denver
-122.32218,47.7086, USA-Seattle, MLK Way (UCO) 2921 Martin Luther King Jr. Way Seattle
-95.71838,29.78286, USA-Katy, Mason Rd. & Westheimer Pkwy. 22020 Westheimer Pky Katy
-122.45288,37.74455, USA-San Francisco, 675 Portola-Miraloma 675 Portola Drive San Francisco
-73.98144,40.77405, USA-New York, East 34th and Park 3 Park Avenue New York
-95.45896,30.1561, USA-The Woodlands, Randalls-The Woodlands #2617 9420 College Park Dr The Woodlands
-112.08248,33.51596, USA-Phoenix, 7th Avenue & Missouri
-121.94373,37.72695, USA-San Ramon, Albertsons-San Ramon#7001 21001B San Ramon Valley Blvd. San Ramon
-115.13674,36.01203, USA-Las Vegas, La 9770 S. Maryland Parkway Las Vegas
-121.9495,37.5119, USA-Fremont, Auto Mall Pkwy & Fremont-Fremont 43941 Hugo Terrace Fremont
-123.02444,44.9401, USA-Salem, Salem Parkway- Salem 2505 Liberty St. NE Salem
-83.79106,42.28076, USA-Ann Arbor, Target Ann Arbor T-634 2000 Waters Rd Ann Arbor
-84.52078,37.99884, USA-Lexington, Man O' War near  I-75 1869 Plaudit Place Lexington
-88.0466,43.0149, USA-West Allis, West Bend-Main & Paradise 443 W. Paradise Dr. West Bend
-82.38135,29.6522, USA-Gainesville, 39th and Newberry 3822 Newberry Rd Gainesville
-85.39379,40.21886, USA-Muncie, Target Munster T-1913 8005 Calumet Ave Munster
-76.88021,39.21622, USA-Columbia, Snowden River 7090 Deepage Drive Columbia
-81.87153,26.54352, USA-Ft Myers, Super Target Ft Myers ST-818 13700 S Tamiami Trail Ft Myers
-100.764,41.11625, USA-North Platte, Hy Vee Foods-Omaha #9 17810 Welch Plaza Omaha
-112.4643,42.9115, USA-Pocatello, 150 Bullock St-Pocatello 150 Bullock St Pocatello
-105.25828,40.0223, USA-Boulder, Target Boulder T-64 2800 Pearl St Boulder
-83.02587,39.99161, USA-Columbus, Polaris Amphitheater DT 2040 Polaris Parkway Columbus
-87.93108,41.63277, USA-Lockport, The Great Indoors-Lombard 2860 S. Highland Lombard
-104.88394,39.53634, USA-Littleton, Safeway-Littleton #1548 9229 E.  Lincoln Ave Littleton
-118.10598,34.01721, USA-Montebello, Montebello 800 W. Beverly Blvd. Montebello
-124.0212,44.94205, USA-Lincoln City, Safeway-McMinnville #1601 2490 N Hwy 99 McMinnville
-115.2243,36.0693, USA-Las Vegas, Las Vegas 6555 S. Jones Blvd Las Vegas
-111.80644,33.21903, USA-Chandler, Albertsons-Chandler #1021 2935 E Riggs Road Chandler
-122.03529,47.58404, USA-Issaquah, Target Issaquah T-996 755 NW Gilman Blvd Issaquah
-77.08351,38.75445, USA-Alexandria, Target Skyline T-1893 5115 Leesburg Pike Alexandria
-122.13697,38.01705, USA-Martinez, Main & North Court-Martinez 700 Main Street Martinez
-117.81529,33.73469, USA-Tustin, Tustin 1450 El Camino Real Tustin
-86.91016,40.42491, USA-West Lafayette, Sagamore & Salisbury 545 Sagamore Parkway West Lafayette
-117.90772,34.09759, USA-Covina, Albertsons-Covina #697/6597 1000 N Azusa Covina
-122.86748,42.33179, USA-Medford, Medford (B&N) 1408 Biddle Rd Medford
-115.2865,36.15905, USA-Las Vegas, Las Vegas 8780 West Charleston Blvd. Las Vegas
-93.22998,44.97372, USA-Minneapolis, Minnetonka-Hwy 7 & CO Rd 101 5101 County Road 101 Minnetonka
-117.82378,34.01234, USA-Walnut, Walnut 505-A Grand Avenue Walnut
-116.54468,33.81257, USA-Palm Springs, Sunny Dunes & Hwy 111 682 S Palm Canyon Dr Palm Springs
-74.00344,40.71576, USA-New York, Lexington & 85th 1261 Lexington Avenue New York
